College,Branch,Category,Rank 2024,Percentile 2024,Rank 2025,Percentile 2025,Rank Change,Percentile Change
"06834 - Dr.D.Y.Patil College Of Engineering & Innovation,Talegaon",Computer Engineering,EWS,49678.0,82.782,102761.0,66.2972,+53083 ↑,-16.4848 ↓
"06834 - Dr.D.Y.Patil College Of Engineering & Innovation,Talegaon",Computer Engineering,TFWS,76752.0,72.3243,35655.0,89.5129,-41097 ↓,+17.1886 ↑
"06839 - Dr. D Y Patil Pratishthan's College of Engineering, Kolhapur",Civil Engineering,GOPENS,125332.0,47.9077,98330.0,68.2382,-27002 ↓,+20.3305 ↑
"06839 - Dr. D Y Patil Pratishthan's College of Engineering, Kolhapur",Civil Engineering,LOPENS,173119.0,8.8406,148558.0,43.7443,-24561 ↓,+34.9037 ↑
"06839 - Dr. D Y Patil Pratishthan's College of Engineering, Kolhapur",Civil Engineering,SC/ST,135867.0,40.9948,132492.0,52.8806,-3375 ↓,+11.8858 ↑
"06839 - Dr. D Y Patil Pratishthan's College of Engineering, Kolhapur",Civil Engineering,OBC/SEBC,135372.0,41.3261,150668.0,43.0315,+15296 ↑,+1.7054 ↑
"06839 - Dr. D Y Patil Pratishthan's College of Engineering, Kolhapur",Civil Engineering,GNT,137222.0,40.1066,103535.0,66.1695,-33687 ↓,+26.0629 ↑
"06839 - Dr. D Y Patil Pratishthan's College of Engineering, Kolhapur",Computer Science and Engineering,GOPENS,50196.0,82.709,66139.0,79.8919,+15943 ↑,-2.8171 ↓
"06839 - Dr. D Y Patil Pratishthan's College of Engineering, Kolhapur",Computer Science and Engineering,LOPENS,53632.0,81.4025,65522.0,79.981,+11890 ↑,-1.4215 ↓
"06839 - Dr. D Y Patil Pratishthan's College of Engineering, Kolhapur",Computer Science and Engineering,SC/ST,39465.0,86.5602,53335.0,83.9368,+13870 ↑,-2.6234 ↓
"06839 - Dr. D Y Patil Pratishthan's College of Engineering, Kolhapur",Computer Science and Engineering,OBC/SEBC,52166.0,81.9342,68200.0,79.3005,+16034 ↑,-2.6337 ↓
"06839 - Dr. D Y Patil Pratishthan's College of Engineering, Kolhapur",Computer Science and Engineering,GNT,58028.0,79.824,68516.0,79.028,+10488 ↑,-0.796 ↓
"06839 - Dr. D Y Patil Pratishthan's College of Engineering, Kolhapur",Computer Science and Engineering(Data Science),GOPENS,58617.0,79.529,65697.0,79.981,+7080 ↑,+0.452 ↑
"06839 - Dr. D Y Patil Pratishthan's College of Engineering, Kolhapur",Computer Science and Engineering(Data Science),LOPENS,115479.0,53.7695,94472.0,69.4936,-21007 ↓,+15.7241 ↑
"06839 - Dr. D Y Patil Pratishthan's College of Engineering, Kolhapur",Computer Science and Engineering(Data Science),SC/ST,46915.0,83.753,72780.0,77.5385,+25865 ↑,-6.2145 ↓
"06839 - Dr. D Y Patil Pratishthan's College of Engineering, Kolhapur",Computer Science and Engineering(Data Science),OBC/SEBC,44493.0,84.6402,104627.0,65.6693,+60134 ↑,-18.9709 ↓
"06839 - Dr. D Y Patil Pratishthan's College of Engineering, Kolhapur",Computer Science and Engineering(Data Science),GNT,65180.0,76.8898,56913.0,82.8438,-8267 ↓,+5.954 ↑
"06839 - Dr. D Y Patil Pratishthan's College of Engineering, Kolhapur",Electrical Engineering,GOPENS,86384.0,68.1767,76355.0,76.528,-10029 ↓,+8.3513 ↑
"06839 - Dr. D Y Patil Pratishthan's College of Engineering, Kolhapur",Electrical Engineering,LOPENS,101047.0,60.6237,87658.0,72.1028,-13389 ↓,+11.4791 ↑
"06839 - Dr. D Y Patil Pratishthan's College of Engineering, Kolhapur",Electrical Engineering,SC/ST,65586.0,76.7776,68216.0,79.3005,+2630 ↑,+2.5229 ↑
"06839 - Dr. D Y Patil Pratishthan's College of Engineering, Kolhapur",Electrical Engineering,OBC/SEBC,85096.0,68.7156,101076.0,66.9498,+15980 ↑,-1.7658 ↓
"06839 - Dr. D Y Patil Pratishthan's College of Engineering, Kolhapur",Electrical Engineering,GNT,99815.0,61.8909,54086.0,83.7934,-45729 ↓,+21.9025 ↑
"06878 - Dr. A. D. Shinde College Of Engineering, Tal.Gadhinglaj, Kolhapur",Civil Engineering,GOPENS,130298.0,44.5064,147607.0,44.26,+17309 ↑,-0.2464 ↓
"06878 - Dr. A. D. Shinde College Of Engineering, Tal.Gadhinglaj, Kolhapur",Computer Science and Engineering,GOPENS,91143.0,65.8812,101791.0,66.4263,+10648 ↑,+0.5451 ↑
"06878 - Dr. A. D. Shinde College Of Engineering, Tal.Gadhinglaj, Kolhapur",Computer Science and Engineering,SC/ST,124109.0,48.6638,142307.0,47.3563,+18198 ↑,-1.3075 ↓
"06878 - Dr. A. D. Shinde College Of Engineering, Tal.Gadhinglaj, Kolhapur",Computer Science and Engineering,OBC/SEBC,87274.0,67.8441,137330.0,50.4913,+50056 ↑,-17.3528 ↓
"06878 - Dr. A. D. Shinde College Of Engineering, Tal.Gadhinglaj, Kolhapur",Computer Science and Engineering,GNT,91757.0,65.5509,99065.0,68.1118,+7308 ↑,+2.5609 ↑
"06878 - Dr. A. D. Shinde College Of Engineering, Tal.Gadhinglaj, Kolhapur",Computer Science and Engineering(Artificial Intelligence and Machine Learning),GOPENS,113566.0,54.392,89647.0,71.5563,-23919 ↓,+17.1643 ↑
"06878 - Dr. A. D. Shinde College Of Engineering, Tal.Gadhinglaj, Kolhapur",Computer Science and Engineering(Artificial Intelligence and Machine Learning),SC/ST,114850.0,54.055,110911.0,62.9185,-3939 ↓,+8.8635 ↑
"06878 - Dr. A. D. Shinde College Of Engineering, Tal.Gadhinglaj, Kolhapur",Computer Science and Engineering(Artificial Intelligence and Machine Learning),GNT,129665.0,45.3423,112549.0,62.1366,-17116 ↓,+16.7943 ↑
"06878 - Dr. A. D. Shinde College Of Engineering, Tal.Gadhinglaj, Kolhapur",Electrical and Computer Engineering,GOPENS,110010.0,56.9588,154602.0,40.0433,+44592 ↑,-16.9155 ↓
"06878 - Dr. A. D. Shinde College Of Engineering, Tal.Gadhinglaj, Kolhapur",Electrical and Computer Engineering,SC/ST,142375.0,36.6284,182063.0,21.5883,+39688 ↑,-15.0401 ↓
"06878 - Dr. A. D. Shinde College Of Engineering, Tal.Gadhinglaj, Kolhapur",Electronics and Computer Science,GOPENS,156560.0,25.0606,200059.0,4.7274,+43499 ↑,-20.3332 ↓
"06878 - Dr. A. D. Shinde College Of Engineering, Tal.Gadhinglaj, Kolhapur",Electronics and Computer Science,SC/ST,108364.0,57.2538,168465.0,32.0009,+60101 ↑,-25.2529 ↓
"06878 - Dr. A. D. Shinde College Of Engineering, Tal.Gadhinglaj, Kolhapur",Mechanical and Mechatronics Engineering (Additive Manufacturing),GOPENS,101407.0,60.5967,198235.0,6.6802,+96828 ↑,-53.9165 ↓
"06901 - MAEER's MIT College of Railway Engineering and Research, Jamgaon, Barshi",Civil Engineering,GOPENS,77998.0,71.7166,146074.0,45.8266,+68076 ↑,-25.89 ↓
"06901 - MAEER's MIT College of Railway Engineering and Research, Jamgaon, Barshi",Civil Engineering,SC/ST,154470.0,27.4049,104774.0,65.6307,-49696 ↓,+38.2258 ↑
"06901 - MAEER's MIT College of Railway Engineering and Research, Jamgaon, Barshi",Computer Science and Engineering,GOPENS,77196.0,72.1468,64405.0,80.3576,-12791 ↓,+8.2108 ↑
"06901 - MAEER's MIT College of Railway Engineering and Research, Jamgaon, Barshi",Computer Science and Engineering,LOPENS,84778.0,68.9053,202140.0,2.3663,+117362 ↑,-66.539 ↓
"06901 - MAEER's MIT College of Railway Engineering and Research, Jamgaon, Barshi",Computer Science and Engineering,SC/ST,76536.0,72.5042,66565.0,79.7185,-9971 ↓,+7.2143 ↑
"06901 - MAEER's MIT College of Railway Engineering and Research, Jamgaon, Barshi",Computer Science and Engineering,OBC/SEBC,39704.0,86.4506,81590.0,74.5405,+41886 ↑,-11.9101 ↓
"06901 - MAEER's MIT College of Railway Engineering and Research, Jamgaon, Barshi",Computer Science and Engineering,GNT,83822.0,69.2755,61490.0,81.2847,-22332 ↓,+12.0092 ↑
"06901 - MAEER's MIT College of Railway Engineering and Research, Jamgaon, Barshi",Electronics and Computer Engineering,GOPENS,110959.0,56.565,101544.0,66.9039,-9415 ↓,+10.3389 ↑
"06901 - MAEER's MIT College of Railway Engineering and Research, Jamgaon, Barshi",Electronics and Computer Engineering,SC/ST,117978.0,52.0861,157642.0,39.2329,+39664 ↑,-12.8532 ↓
"06901 - MAEER's MIT College of Railway Engineering and Research, Jamgaon, Barshi",Electronics and Computer Engineering,GNT,120925.0,50.6341,146641.0,45.3566,+25716 ↑,-5.2775 ↓
"06901 - MAEER's MIT College of Railway Engineering and Research, Jamgaon, Barshi",Electronics and Telecommunication Engg,GOPENS,73958.0,73.5848,107309.0,64.3454,+33351 ↑,-9.2394 ↓
"06901 - MAEER's MIT College of Railway Engineering and Research, Jamgaon, Barshi",Electronics and Telecommunication Engg,SC/ST,92749.0,65.3627,113532.0,61.6834,+20783 ↑,-3.6793 ↓
"06901 - MAEER's MIT College of Railway Engineering and Research, Jamgaon, Barshi",Electronics and Telecommunication Engg,OBC/SEBC,102487.0,60.2952,159501.0,37.1951,+57014 ↑,-23.1001 ↓
"06901 - MAEER's MIT College of Railway Engineering and Research, Jamgaon, Barshi",Electronics and Telecommunication Engg,GNT,107253.0,57.8688,138379.0,49.7291,+31126 ↑,-8.1397 ↓
06938 - Shree Siddheshwar Women's College Of Engineering Solapur.,Electronics and Computer Engineering,GOPENS,76243.0,72.6096,84547.0,73.4722,+8304 ↑,+0.8626 ↑
06938 - Shree Siddheshwar Women's College Of Engineering Solapur.,Electronics and Computer Engineering,SC/ST,87416.0,67.687,107360.0,64.3454,+19944 ↑,-3.3416 ↓
06938 - Shree Siddheshwar Women's College Of Engineering Solapur.,Electronics and Computer Engineering,GNT,93186.0,65.2878,96484.0,68.962,+3298 ↑,+3.6742 ↑
"06991 - Dr. D.Y. Patil Technical Campus, Varale, Talegaon, Pune",Artificial Intelligence and Data Science,GOPENS,35330.0,88.0525,38938.0,88.5372,+3608 ↑,+0.4847 ↑
"06991 - Dr. D.Y. Patil Technical Campus, Varale, Talegaon, Pune",Artificial Intelligence and Data Science,LOPENS,51169.0,82.4586,50669.0,84.8737,-500 ↓,+2.4151 ↑
"06991 - Dr. D.Y. Patil Technical Campus, Varale, Talegaon, Pune",Artificial Intelligence and Data Science,SC/ST,57311.0,80.0615,64954.0,80.0,+7643 ↑,-0.0615 ↓
"06991 - Dr. D.Y. Patil Technical Campus, Varale, Talegaon, Pune",Artificial Intelligence and Data Science,OBC/SEBC,42530.0,85.4082,54667.0,83.5597,+12137 ↑,-1.8485 ↓
"06991 - Dr. D.Y. Patil Technical Campus, Varale, Talegaon, Pune",Artificial Intelligence and Data Science,GNT,36987.0,87.4496,30832.0,90.9705,-6155 ↓,+3.5209 ↑
"06991 - Dr. D.Y. Patil Technical Campus, Varale, Talegaon, Pune",Computer Engineering,GOPENS,34146.0,88.5063,38915.0,88.5372,+4769 ↑,+0.0309 ↑
"06991 - Dr. D.Y. Patil Technical Campus, Varale, Talegaon, Pune",Computer Engineering,LOPENS,37041.0,87.4496,60074.0,81.8021,+23033 ↑,-5.6475 ↓
"06991 - Dr. D.Y. Patil Technical Campus, Varale, Talegaon, Pune",Computer Engineering,SC/ST,56420.0,80.4299,59368.0,82.1124,+2948 ↑,+1.6825 ↑
"06991 - Dr. D.Y. Patil Technical Campus, Varale, Talegaon, Pune",Computer Engineering,OBC/SEBC,34770.0,88.1575,33691.0,90.0917,-1079 ↓,+1.9342 ↑
"06991 - Dr. D.Y. Patil Technical Campus, Varale, Talegaon, Pune",Computer Engineering,GNT,32025.0,89.215,39414.0,88.3177,+7389 ↑,-0.8973 ↓
"06991 - Dr. D.Y. Patil Technical Campus, Varale, Talegaon, Pune",Computer Science,GOPENS,26940.0,90.9377,29188.0,91.445,+2248 ↑,+0.5073 ↑
"06991 - Dr. D.Y. Patil Technical Campus, Varale, Talegaon, Pune",Computer Science,LOPENS,38696.0,86.8242,42729.0,87.3196,+4033 ↑,+0.4954 ↑
"06991 - Dr. D.Y. Patil Technical Campus, Varale, Talegaon, Pune",Computer Science,SC/ST,44362.0,84.7973,46290.0,86.2326,+1928 ↑,+1.4353 ↑
"06991 - Dr. D.Y. Patil Technical Campus, Varale, Talegaon, Pune",Computer Science,OBC/SEBC,27539.0,90.798,24237.0,92.9203,-3302 ↓,+2.1223 ↑
"06991 - Dr. D.Y. Patil Technical Campus, Varale, Talegaon, Pune",Computer Science,GNT,36583.0,87.5036,31145.0,90.8834,-5438 ↓,+3.3798 ↑
"06991 - Dr. D.Y. Patil Technical Campus, Varale, Talegaon, Pune",Electronics and Computer Engineering,GOPENS,45507.0,84.3939,52058.0,84.4753,+6551 ↑,+0.0814 ↑
"06991 - Dr. D.Y. Patil Technical Campus, Varale, Talegaon, Pune",Electronics and Computer Engineering,LOPENS,79578.0,71.3531,78404.0,75.4881,-1174 ↓,+4.135 ↑
"06991 - Dr. D.Y. Patil Technical Campus, Varale, Talegaon, Pune",Electronics and Computer Engineering,SC/ST,63738.0,77.7635,54377.0,83.7239,-9361 ↓,+5.9604 ↑
"06991 - Dr. D.Y. Patil Technical Campus, Varale, Talegaon, Pune",Electronics and Computer Engineering,OBC/SEBC,52248.0,81.842,52436.0,84.3019,+188 ↑,+2.4599 ↑
"06991 - Dr. D.Y. Patil Technical Campus, Varale, Talegaon, Pune",Electronics and Computer Engineering,GNT,53848.0,81.3739,57761.0,82.4521,+3913 ↑,+1.0782 ↑
"14005 - Laxminarayan Innovation Technological University, Nagpur",Chemical Engineering,GOPENS,18600.0,93.8493,10961.0,96.8397,-7639 ↓,+2.9904 ↑
"14005 - Laxminarayan Innovation Technological University, Nagpur",Chemical Engineering,LOPENS,18310.0,93.9033,10906.0,96.8548,-7404 ↓,+2.9515 ↑
"14005 - Laxminarayan Innovation Technological University, Nagpur",Chemical Engineering,SC/ST,32867.0,88.8902,35386.0,89.5869,+2519 ↑,+0.6967 ↑
"14005 - Laxminarayan Innovation Technological University, Nagpur",Chemical Engineering,OBC/SEBC,22958.0,92.3355,14462.0,95.8325,-8496 ↓,+3.497 ↑
"14005 - Laxminarayan Innovation Technological University, Nagpur",Chemical Engineering,GNT,21264.0,92.9153,20819.0,93.9467,-445 ↓,+1.0314 ↑
"14005 - Laxminarayan Innovation Technological University, Nagpur",Chemical Engineering,EWS,30984.0,89.4908,31598.0,90.6821,+614 ↑,+1.1913 ↑
"14005 - Laxminarayan Innovation Technological University, Nagpur",Chemical Engineering,TFWS,12282.0,95.9509,10245.0,97.0922,-2037 ↓,+1.1413 ↑
"14005 - Laxminarayan Innovation Technological University, Nagpur",Food Technology,GOPENS,5077.0,98.3855,3186.0,99.089,-1891 ↓,+0.7035 ↑
"14005 - Laxminarayan Innovation Technological University, Nagpur",Food Technology,LOPENS,996.0,99.6188,1981.0,99.3965,+985 ↑,-0.2223 ↓
"14005 - Laxminarayan Innovation Technological University, Nagpur",Food Technology,OBC/SEBC,8910.0,97.2397,9862.0,97.3576,+952 ↑,+0.1179 ↑
"14005 - Laxminarayan Innovation Technological University, Nagpur",Food Technology,EWS,20735.0,93.5897,33687.0,90.8404,+12952 ↑,-2.7493 ↓
"14005 - Laxminarayan Innovation Technological University, Nagpur",Food Technology,TFWS,5776.0,0.0,2261.0,0.0,-3515 ↓,0
"14005 - Laxminarayan Innovation Technological University, Nagpur",Oil Technology,GOPENS,46154.0,84.2157,37054.0,89.068,-9100 ↓,+4.8523 ↑
"14005 - Laxminarayan Innovation Technological University, Nagpur",Oil Technology,LOPENS,48196.0,83.5073,27925.0,91.8376,-20271 ↓,+8.3303 ↑
"14005 - Laxminarayan Innovation Technological University, Nagpur",Oil Technology,OBC/SEBC,49323.0,82.8861,49053.0,85.2261,-270 ↓,+2.34 ↑
"14005 - Laxminarayan Innovation Technological University, Nagpur",Oil Technology,TFWS,88521.0,67.5034,47230.0,85.9058,-41291 ↓,+18.4024 ↑
"14005 - Laxminarayan Innovation Technological University, Nagpur",Paper and Pulp Technology,GOPENS,34045.0,88.5172,50044.0,85.0572,+15999 ↑,-3.46 ↓
"14005 - Laxminarayan Innovation Technological University, Nagpur",Paper and Pulp Technology,EWS,83143.0,69.7604,86438.0,72.7429,+3295 ↑,+2.9825 ↑
"14005 - Laxminarayan Innovation Technological University, Nagpur",Paper and Pulp Technology,TFWS,66188.0,76.5963,68437.0,79.028,+2249 ↑,+2.4317 ↑
"14005 - Laxminarayan Innovation Technological University, Nagpur",Petro Chemical Engineering,GOPENS,23713.0,92.1089,22099.0,93.5807,-1614 ↓,+1.4718 ↑
"14005 - Laxminarayan Innovation Technological University, Nagpur",Petro Chemical Engineering,LOPENS,30608.0,89.6995,19898.0,94.2587,-10710 ↓,+4.5592 ↑
"14005 - Laxminarayan Innovation Technological University, Nagpur",Petro Chemical Engineering,SC/ST,34984.0,88.1228,40065.0,88.1387,+5081 ↑,+0.0159 ↑
"14005 - Laxminarayan Innovation Technological University, Nagpur",Petro Chemical Engineering,OBC/SEBC,24990.0,91.6345,27135.0,92.0737,+2145 ↑,+0.4392 ↑
"14005 - Laxminarayan Innovation Technological University, Nagpur",Petro Chemical Engineering,TFWS,34959.0,88.1366,20537.0,94.0544,-14422 ↓,+5.9178 ↑
"14005 - Laxminarayan Innovation Technological University, Nagpur",Plastic and Polymer Engineering,GOPENS,35656.0,88.0157,39158.0,88.4968,+3502 ↑,+0.4811 ↑
"14005 - Laxminarayan Innovation Technological University, Nagpur",Plastic and Polymer Engineering,LOPENS,45359.0,84.4941,21060.0,93.8911,-24299 ↓,+9.397 ↑
"14005 - Laxminarayan Innovation Technological University, Nagpur",Plastic and Polymer Engineering,SC/ST,51163.0,82.4586,44579.0,86.6827,-6584 ↓,+4.2241 ↑
"14005 - Laxminarayan Innovation Technological University, Nagpur",Plastic and Polymer Engineering,OBC/SEBC,50625.0,82.6959,47135.0,85.9125,-3490 ↓,+3.2166 ↑
"14005 - Laxminarayan Innovation Technological University, Nagpur",Plastic and Polymer Engineering,EWS,63087.0,77.8411,65101.0,80.0,+2014 ↑,+2.1589 ↑
"14005 - Laxminarayan Innovation Technological University, Nagpur",Plastic and Polymer Engineering,TFWS,50591.0,82.6959,35784.0,89.4898,-14807 ↓,+6.7939 ↑
"14005 - Laxminarayan Innovation Technological University, Nagpur",Surface Coating Technology,GOPENS,32812.0,88.9034,33029.0,90.3035,+217 ↑,+1.4001 ↑
"14005 - Laxminarayan Innovation Technological University, Nagpur",Surface Coating Technology,SC/ST,57115.0,80.0921,40463.0,87.9825,-16652 ↓,+7.8904 ↑
"14005 - Laxminarayan Innovation Technological University, Nagpur",Surface Coating Technology,OBC/SEBC,41986.0,85.5052,43187.0,87.2335,+1201 ↑,+1.7283 ↑
"14005 - Laxminarayan Innovation Technological University, Nagpur",Surface Coating Technology,GNT,42283.0,85.4542,105190.0,65.5191,+62907 ↑,-19.9351 ↓
"14005 - Laxminarayan Innovation Technological University, Nagpur",Surface Coating Technology,EWS,49031.0,83.0327,50072.0,85.0572,+1041 ↑,+2.0245 ↑
"14005 - Laxminarayan Innovation Technological University, Nagpur",Surface Coating Technology,TFWS,31644.0,89.3072,34868.0,89.7174,+3224 ↑,+0.4102 ↑
16006 - COEP Technological University,Civil Engineering,GOPENS,4466.0,98.4718,4694.0,98.6211,+228 ↑,+0.1493 ↑
16006 - COEP Technological University,Civil Engineering,LOPENS,5539.0,98.1157,6790.0,98.0589,+1251 ↑,-0.0568 ↓
16006 - COEP Technological University,Civil Engineering,SC/ST,17298.0,94.2401,15264.0,95.6211,-2034 ↓,+1.381 ↑
16006 - COEP Technological University,Civil Engineering,OBC/SEBC,5749.0,98.0509,6130.0,98.2327,+381 ↑,+0.1818 ↑
16006 - COEP Technological University,Civil Engineering,GNT,4763.0,98.3761,6350.0,98.173,+1587 ↑,-0.2031 ↓
16006 - COEP Technological University,Civil Engineering,EWS,7810.0,97.4012,10617.0,96.9568,+2807 ↑,-0.4444 ↓
16006 - COEP Technological University,Civil Engineering,TFWS,4428.0,98.4844,4803.0,98.5804,+375 ↑,+0.096 ↑
16006 - COEP Technological University,Computer Science and Engineering,GOPENS,96.0,99.9666,243.0,99.8985,+147 ↑,-0.0681 ↓
16006 - COEP Technological University,Computer Science and Engineering,LOPENS,168.0,99.9377,233.0,99.9013,+65 ↑,-0.0364 ↓
16006 - COEP Technological University,Computer Science and Engineering,SC/ST,1765.0,99.3417,3627.0,98.9198,+1862 ↑,-0.4219 ↓
16006 - COEP Technological University,Computer Science and Engineering,OBC/SEBC,291.0,99.8781,531.0,99.7972,+240 ↑,-0.0809 ↓
16006 - COEP Technological University,Computer Science and Engineering,GNT,451.0,99.8028,496.0,99.8079,+45 ↑,+0.0051 ↑
16006 - COEP Technological University,Computer Science and Engineering,TFWS,52.0,99.9834,226.0,99.9042,+174 ↑,-0.0792 ↓
16006 - COEP Technological University,Electrical Engineering,GOPENS,1341.0,99.4864,1481.0,99.5085,+140 ↑,+0.0221 ↑
16006 - COEP Technological University,Electrical Engineering,LOPENS,2051.0,99.2524,2219.0,99.3007,+168 ↑,+0.0483 ↑
16006 - COEP Technological University,Electrical Engineering,SC/ST,6653.0,97.7676,8937.0,97.4161,+2284 ↑,-0.3515 ↓
16006 - COEP Technological University,Electrical Engineering,OBC/SEBC,1745.0,99.3452,2056.0,99.3471,+311 ↑,+0.0019 ↑
16006 - COEP Technological University,Electrical Engineering,GNT,2303.0,99.1772,2645.0,99.1769,+342 ↑,-0.0003 ↓
16006 - COEP Technological University,Electrical Engineering,EWS,3327.0,98.8359,3957.0,98.8287,+630 ↑,-0.0072 ↓
16006 - COEP Technological University,Electrical Engineering,TFWS,1861.0,99.313,1904.0,99.3934,+43 ↑,+0.0804 ↑
